anio_acci;nro_acci;fecha;desc_dia;hora_aprox;desc_ruta;km;cant_participantes;desc_participante;calle_avenida_km;total;heridos_leves;heridos_graves;heridos_gravisimos;ilesos;fallecidos;sin_datos;posicion_XY;desc_tipo_via;desc_ruta_ori;desc_loc;desc_dpto;desc_tipo_calzada;desc_tipo_banquina;desc_unidad_regional;desc_lugar_calzada;desc_zona;desc_prioridad;desc_estado_semaforo;desc_lugar_via;desc_estado_via;desc_estado_visibilidad;desc_luminosidad;desc_estado_clima;desc_tipo_colision;desc_tipo_atropello;desc_tipo_hecho;desc_pres_calzada;desc_senializacion;desc_separacion_via;desc_restriccion
2021;7205;23/10/2021;Sabado;18:00:00;;0.0;1;Moto/Ciclomotor;Sarmiento D 2100;1;1;0;0;0;0;0;-29.459588251317,-60.215540706485;Calle;;VERA;Constitución;Asfalto;No existe;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7206;31/10/2021;Domingo;03:30:00;;0.0;2;Moto/Ciclomotor,Pickup/Utilitario;Alvear Y Rosario;5;4;0;0;1;0;0;-29.467405128727,-60.20728899498;Calle;;VERA;Constitución;Asfalto;No existe;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Nocturna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7207;15/6/2021;Martes;12:00:00;;0.0;2;Otros,Peatón;Cafferata Y Mendoza;2;1;0;0;0;0;1;-32.945677809418,-60.672243287275;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;Peatón;Colisión;S/D;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7208;15/6/2021;Martes;12:00:00;;0.0;1;Bicicleta;L.N.Alem Y Riobamba;1;1;0;0;0;0;0;-32.964774042171,-60.632480857705;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7209;15/6/2021;Martes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7210;15/6/2021;Martes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7211;17/10/2021;Domingo;20:00:00;;0.0;2;Automóvil,Moto/Ciclomotor;Entre Ríos Y Juan Diaz de Solís;2;1;0;0;1;0;0;-31.656439455393,-60.730165402999;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7212;15/6/2021;Martes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7213;24/10/2021;Domingo;18:15:00;Ruta Nacional 11;722.0;2;Automóvil,Automóvil; ;3;3;0;0;0;0;0;-29.46816, -60.19862;Ruta;11;VERA;Constitución;Asfalto;Ripio;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Nocturna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;7214;15/6/2021;Martes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7215;18/10/2021;Lunes;20:00:00;;0.0;2;Moto/Ciclomotor,Automóvil;Juan Diaz de Solís Y Pje Cervantes;2;1;0;0;1;0;0;-31.656939469452,-60.730253659531;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Nocturna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;S/D;Cordón divisorio;Sin restricción
2021;7216;16/6/2021;Miercoles;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7217;1/10/2021;Viernes;10:45:00;;0.0;2;Automóvil,Pickup/Utilitario;4 de Enero Y Obispo Gelabert;2;1;0;0;1;0;0;-31.635632193101,-60.708894573879;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7218;19/10/2021;Martes;19:00:00;;0.0;2;Moto/Ciclomotor,Camión Chasis;9 de Julio Y Santa Fe;3;2;0;0;1;0;0;-29.46022721379,-60.20217154175;Calle;;VERA;Constitución;Tierra;No existe;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Con baches;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Material Suelto;Faltante;Cordón divisorio;Sin restricción
2021;7219;1/10/2021;Viernes;15:15:00;;0.0;2;Bicicleta,Automóvil;Av. Urquiza Y Juan de Garay;2;1;0;0;1;0;0;-31.651368093103,-60.71477030766;Avenida;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;Buena;Diurna;S/D;Múltiple;Ciclista;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7220;8/10/2021;Viernes;19:30:00;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor;Urquiza 2000;2;2;0;0;0;0;0;-29.68968540430069,-60.254280567169;Calle;;MARGARITA;Constitución;Hormigón;Natural;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Nocturna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7221;13/10/2021;Miercoles;14:50:00;Ruta Nacional 11;0.0;2;Camión c / Semirremolque,Transporte de Pasajeros Larga Distancia (Piso  y  1/2);Leiva Y Ruta Nac 11;38;1;0;0;37;0;0;-29.691184759140032,-60.24755358695;Ruta;11;MARGARITA;Constitución;Asfalto;Ripio;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;7222;1/10/2021;Viernes;16:40:00;;0.0;2;Moto/Ciclomotor,Automóvil;Uruguay Y 1ro de Mayo;2;1;0;0;1;0;0;-31.660620254536,-60.714893851259;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;7223;5/10/2021;Martes;20:15:00;;0.0;2;Moto/Ciclomotor,Automóvil;Av. Urquiza Y Irigoyen Freyre;2;1;0;0;1;0;0;-31.659052690653,-60.722610287399;Avenida;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Nocturna,Con luz artificial;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7224;7/10/2021;Jueves;12:20:00;;0.0;2;Moto/Ciclomotor,Automóvil;Salta Y 4 de Enero;2;1;0;0;1;0;0;-31.649215150859,-60.712719135495;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;7225;7/10/2021;Jueves;10:40:00;;0.0;2;Moto/Ciclomotor,Otros;Monseñor Zaspe Y 9 de Julio;2;1;0;0;0;0;1;-31.655424270601,-60.711917796818;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7226;7/10/2021;Jueves;14:05:00;;0.0;2;Automóvil,Pickup/Utilitario;Tucumán Y 9 de Julio;2;1;0;0;1;0;0;-31.646204740411,-60.709169823444;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7227;16/6/2021;Miercoles;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7228;13/10/2021;Miercoles;17:30:00;Ruta Nacional 11;0.0;1;Pickup/Utilitario;Leiva Y Ruta Nac 11;2;2;0;0;0;0;0;-29.691184759140032,-60.24755358695;Ruta;11;MARGARITA;Constitución;Asfalto;Natural;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Vertical;Cordón divisorio;Sin restricción
2021;7229;17/6/2021;Jueves;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7230;17/6/2021;Jueves;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7231;18/6/2021;Viernes;;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7232;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7233;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7234;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7235;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7236;2/8/2021;Lunes;00:00:00;Ruta Provincial 6;0.0;1;Moto/Ciclomotor;Urquiza ;1;1;0;0;0;0;0;-33.03111, -60.90296;Ruta;6;PEREZ;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7237;20/8/2021;Viernes;08:20:00;;0.0;2;Automóvil,Bicicleta;Rivadavia Y Pte. Hipólito Irigoyen;2;1;0;0;1;0;0;-32.7077, -60.74738;Calle;;PUERTO SAN MARTÍN;Constitución;Asfalto;S/D;XVII;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;Ciclista;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7238;14/10/2021;Jueves;22:15:00;Ruta Secundaria 87-s;25.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-29.69639, -60.22923;Ruta;87-s;MARGARITA;Constitución;Tierra,Ripio;S/D;XIX;Dentro;Rural;Otra Señal;No existe;Intersección;Ahuellamiento;Reducida polvo;Nocturna;Viento Fuerte;Múltiple;S/D;Colisión;Material Suelto;Faltante;Cordón divisorio;Sin restricción
2021;7239;2/8/2021;Lunes;21:30:00;;0.0;1;Moto/Ciclomotor;Roullon ;1;1;0;0;0;0;0;-32.97863, -60.70068;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7240;21/8/2021;Sabado;;;0.0;2;Moto/Ciclomotor,Moto/Ciclomotor; ;4;4;0;0;0;0;0;-31.44908, -60.93013;Calle;;ESPERANZA;Constitución;S/D;S/D;XI;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7241;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7242;31/10/2021;Domingo;02:30:00;;0.0;1;Moto/Ciclomotor;Buenos Aires Y Urquiza;1;1;0;0;0;0;0;-29.462296710104,-60.219865907026;Calle;;VERA;Constitución;Asfalto;No existe;XIX;Dentro;Urbana;Otra Señal;No existe;Intersección;Ahuellamiento;Buena;Nocturna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7243;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7244;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7245;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7246;11/10/2021;Lunes;04:10:00;;0.0;2;Automóvil,Automóvil;Av. Urquiza Y Pje Cervantes;2;1;0;0;1;0;0;-31.659555904347,-60.717337096004;Avenida;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Nocturna,Con luz artificial;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7249;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7250;15/10/2021;Viernes;14:00:00;;0.0;2;Automóvil,Automóvil;Av. Urquiza Y Santiago de Chile;3;1;0;0;2;0;0;-31.636403463592,-60.710481578375;Avenida;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7251;18/6/2021;Viernes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7252;22/8/2021;Domingo;;;0.0;2;Vehículo Oficial,Moto/Ciclomotor;Bernardo de Irigoyen Y Chaco;3;1;0;0;2;0;0;-31.57325, -60.71895;Calle;;SANTA FE;Constitución;S/D;S/D;I;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7255;13/10/2021;Miercoles;14:30:00;;0.0;2;Moto/Ciclomotor,Automóvil;Irigoyen Freyre Y San Jerónimo;2;1;0;0;1;0;0;-31.643096172099,-60.70704314043;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;7256;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7257;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;Calle;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7259;18/10/2021;Lunes;14:45:00;;0.0;2;Moto/Ciclomotor,Automóvil;Av. Urquiza Y Primera Junta;2;1;0;0;1;0;0;-31.646312653267,-60.713271536026;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7261;21/10/2021;Jueves;16:30:00;;0.0;2;Moto/Ciclomotor,Otros;Rivadavia Y Suipacha;2;1;0;0;0;0;1;-31.640564672148,-60.702475325938;Calle;;SANTA FE;Constitución;Asfalto;Pavimento;I;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7262;22/8/2021;Domingo;;;0.0;3;Moto/Ciclomotor,Peatón,Peatón;Av. Peñaloza Y Reg. 12 de Infantería;3;3;0;0;0;0;0;-31.59371, -60.71218;Avenida;;SANTA FE;Constitución;Asfalto;S/D;I;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;Peatón;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7263;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7264;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7265;18/10/2021;Lunes;12:00:00;;0.0;2;Moto/Ciclomotor,Automóvil;Salta Y San Jerónimo;2;1;0;0;1;0;0;-31.649930203995,-60.709013613909;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7266;2/8/2021;Lunes;;;0.0;1;Otros; ;1;0;0;0;0;0;1;-32.9588, -60.69398;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7267;19/6/2021;Sabado;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7268;19/6/2021;Sabado;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7269;22/8/2021;Domingo;21:15:00;Ruta Nacional 11;419.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-31.96146, -60.92751;Ruta;11;CORONDA;Constitución;Asfalto;S/D;XV;Dentro;Rural;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7270;21/6/2021;Lunes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7271;22/6/2021;Martes;;;0.0;1;Otros; ;1;1;0;0;0;0;0;-32.95817760227484,-60.666264034822;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;S/D;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7272;25/10/2021;Lunes;08:50:00;;0.0;2;Bicicleta,Automóvil;Hipólito Yrigoyen Y San Jerónimo;2;1;0;0;1;0;0;-31.64194815441,-60.706712932046;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;Ciclista;Colisión;Ninguna;Faltante;Cordón divisorio;Sin restricción
2021;7273;20/6/2021;Domingo;00:05:00;;0.0;1;Bicicleta; ;1;1;0;0;0;0;0;-32.92302131652833,-60.708560943603;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7275;20/6/2021;Domingo;00:05:00;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-32.97426223754883,-60.765209197998;S/D;;ROSARIO;Constitución;S/D;S/D;II;S/D;Rural;Otra Señal;S/D;Intersección;S/D;S/D;S/D;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7276;19/6/2021;Sabado;20:00:00;;0.0;1;Bicicleta;Mendoza ;1;1;0;0;0;0;0;-32.940943421301,-60.698632430079;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Nocturna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7278;20/6/2021;Domingo;12:00:00;;0.0;1;Moto/Ciclomotor;Comodoro Rivadavia ;1;1;0;0;0;0;0;-32.988070396137,-60.683100091386;S/D;;ROSARIO;Constitución;S/D;S/D;II;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
2021;7279;22/6/2021;Martes;09:15:00;;0.0;1;Automóvil;Montevideo Y Santiago;1;1;0;0;0;0;0;-32.952949612597,-60.658459447629;Calle;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;Faltante;Cordón divisorio;Sin restricción
2021;7280;23/6/2021;Miercoles;14:30:00;;0.0;1;Moto/Ciclomotor;Bv. Rondeau Y Superi;1;1;0;0;0;0;0;-32.894295989466,-60.692763310515;Avenida;;ROSARIO;Constitución;Asfalto;No existe;II;Dentro;Urbana;Otra Señal;Funciona;Intersección;Bueno;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;Horizontal,Vertical;Cordón divisorio;Sin restricción
2021;7281;15/10/2021;Viernes;10:50:00;;0.0;2;Moto/Ciclomotor,Automóvil;Belgrano Y Castellanos;3;2;0;0;1;0;0;-31.635550331656,-60.698384640115;Calle;;SANTA FE;Constitución;Asfalto;No existe;I;Dentro;Urbana;Otra Señal;No existe;Intersección;Bueno;Buena;Diurna;Buen Tiempo;Múltiple;S/D;Colisión;Ninguna;Horizontal;Cordón divisorio;Sin restricción
2021;7282;23/8/2021;Lunes;17:00:00;;0.0;1;Moto/Ciclomotor; ;1;1;0;0;0;0;0;-29.05255, -60.41356;Calle;;FORTÍN OLMOS;Constitución;S/D;S/D;XIX;Dentro;Urbana;Otra Señal;S/D;Intersección;S/D;S/D;Diurna;S/D;Múltiple;S/D;Colisión;S/D;S/D;Cordón divisorio;Sin restricción
